,Dow Jones,Dow Jones,S&P 500,S&P 500,NASDAQ,NASDAQ
,Close,Change %,Close,Change %,Close,Change %
Date,,,,,,
2017-07-25 00:00:00-04:00,21613.42969,0.466039017,2477.129883,0.292317168,6412.169922,0.021212035
2017-07-26 00:00:00-04:00,21711.00977,0.451478916,2477.830078,0.028266395,6422.75,0.164999965
2017-07-27 00:00:00-04:00,21796.55078,0.393998329,2475.419922,-0.097268827,6382.189941,-0.631506109
2017-07-28 00:00:00-04:00,21830.31055,0.154885816,2472.100098,-0.134111558,6374.680176,-0.117667536
2017-07-31 00:00:00-04:00,21891.11914,0.278551208,2470.300049,-0.072814561,6348.120117,-0.416649273
2017-08-01 00:00:00-04:00,21963.91992,0.332558517,2476.350098,0.244911497,6362.939941,0.233452171
2017-08-02 00:00:00-04:00,22016.24023,0.238210268,2477.570068,0.049264872,6362.649902,-0.004558256
2017-08-03 00:00:00-04:00,22026.09961,0.044782283,2472.159912,-0.218365419,6340.339844,-0.35064099
2017-08-04 00:00:00-04:00,22092.81055,0.302872223,2476.830078,0.188910353,6351.560059,0.176965512
2017-08-07 00:00:00-04:00,22118.41992,0.115917234,2480.909912,0.164719979,6383.77002,0.507118891
2017-08-08 00:00:00-04:00,22085.33984,-0.149558957,2474.919922,-0.241443279,6370.459961,-0.208498404
2017-08-09 00:00:00-04:00,22048.69922,-0.165904737,2474.02002,-0.036360867,6352.330078,-0.284592995
2017-08-10 00:00:00-04:00,21844.00977,-0.928351605,2438.209961,-1.447444172,6216.870117,-2.132445249
2017-08-11 00:00:00-04:00,21858.32031,0.065512454,2441.320068,0.127556998,6256.560059,0.638423204
2017-08-14 00:00:00-04:00,21993.71094,0.619400865,2465.840088,1.004375454,6340.22998,1.337315092
2017-08-15 00:00:00-04:00,21998.99023,0.024003666,2464.610107,-0.049880788,6333.009766,-0.113879384
2017-08-16 00:00:00-04:00,22024.86914,0.117636791,2468.110107,0.142010292,6345.109863,0.191063935
2017-08-17 00:00:00-04:00,21750.73047,-1.244677869,2430.01001,-1.543695216,6221.910156,-1.94164813
2017-08-18 00:00:00-04:00,21674.50977,-0.350428245,2425.550049,-0.183536731,6216.529785,-0.086474587
2017-08-21 00:00:00-04:00,21703.75,0.134906093,2428.370117,0.116265107,6213.129883,-0.054691322
2017-08-22 00:00:00-04:00,21899.89063,0.903717676,2452.51001,0.994077979,6297.47998,1.357610403
2017-08-23 00:00:00-04:00,21812.08984,-0.400918812,2444.040039,-0.345359271,6278.410156,-0.30281675
2017-08-24 00:00:00-04:00,21783.40039,-0.131530052,2438.969971,-0.207446207,6271.330078,-0.112768646
2017-08-25 00:00:00-04:00,21813.66992,0.138956869,2443.050049,0.167286936,6265.640137,-0.09072942
2017-08-28 00:00:00-04:00,21808.40039,-0.024157014,2444.23999,0.048707205,6283.02002,0.277383993
2017-08-29 00:00:00-04:00,21865.36914,0.261223882,2446.300049,0.084282174,6301.890137,0.300335143
2017-08-30 00:00:00-04:00,21892.42969,0.123759845,2457.590088,0.461514893,6368.310059,1.053968261
2017-08-31 00:00:00-04:00,21948.09961,0.254288458,2471.649902,0.572097622,6428.660156,0.947662678
2017-09-01 00:00:00-04:00,21987.56055,0.179792047,2476.550049,0.198254068,6435.330078,0.103752908
2017-09-05 00:00:00-04:00,21753.31055,-1.065375122,2457.850098,-0.755080689,6375.569824,-0.928627641
2017-09-06 00:00:00-04:00,21807.64063,0.249755448,2465.540039,0.312872677,6393.310059,0.278253315
2017-09-07 00:00:00-04:00,21784.7793,-0.104831735,2465.100098,-0.017843612,6397.870117,0.071325472
2017-09-08 00:00:00-04:00,21797.78906,0.05971952,2461.429932,-0.14888507,6360.189941,-0.588948745
2017-09-11 00:00:00-04:00,22057.36914,1.190855079,2488.110107,1.083929932,6432.259766,1.133139496
2017-09-12 00:00:00-04:00,22118.85938,0.278774109,2496.47998,0.336394801,6454.279785,0.342337224
2017-09-13 00:00:00-04:00,22158.17969,0.177768265,2498.370117,0.075712072,6460.189941,0.09156957
2017-09-14 00:00:00-04:00,22203.48047,0.204442702,2495.620117,-0.110071762,6429.080078,-0.481562672
2017-09-15 00:00:00-04:00,22268.33984,0.29211355,2500.22998,0.184718149,6448.470215,0.301600485
2017-09-18 00:00:00-04:00,22331.34961,0.282956727,2503.870117,0.145592075,6454.640137,0.095680397
2017-09-19 00:00:00-04:00,22370.80078,0.17666273,2506.649902,0.111019543,6461.319824,0.103486598
2017-09-20 00:00:00-04:00,22412.58984,0.186801818,2508.23999,0.063434782,6456.040039,-0.081713726
2017-09-21 00:00:00-04:00,22359.23047,-0.238077685,2500.600098,-0.30459177,6422.689941,-0.516572039
2017-09-22 00:00:00-04:00,22349.58984,-0.04311698,2502.219971,0.064779372,6426.919922,0.065859951
2017-09-25 00:00:00-04:00,22296.08984,-0.239377995,2496.659912,-0.222205028,6370.589844,-0.876470826
2017-09-26 00:00:00-04:00,22284.32031,-0.052787423,2496.840088,0.007216673,6380.160156,0.150226474
2017-09-27 00:00:00-04:00,22340.71094,0.253050684,2507.040039,0.408514395,6453.259766,1.145733141
2017-09-28 00:00:00-04:00,22381.19922,0.181230944,2510.060059,0.12046156,6453.450195,0.002950907
2017-09-29 00:00:00-04:00,22405.08984,0.106744168,2519.360107,0.370511008,6495.959961,0.658713778
2017-10-02 00:00:00-04:00,22557.59961,0.680692498,2529.120117,0.387400346,6516.720215,0.319587159
2017-10-03 00:00:00-04:00,22641.66992,0.372691749,2534.580078,0.215883813,6531.709961,0.230019789
2017-10-04 00:00:00-04:00,22661.64063,0.088203314,2537.73999,0.124672017,6534.629883,0.04470379
2017-10-05 00:00:00-04:00,22775.39063,0.501949536,2552.070068,0.564678737,6585.359863,0.77632523
2017-10-06 00:00:00-04:00,22773.66992,-0.007555098,2549.330078,-0.107363441,6590.180176,0.073197405
2017-10-09 00:00:00-04:00,22761.07031,-0.055325336,2544.72998,-0.180443392,6579.72998,-0.158572225
2017-10-10 00:00:00-04:00,22830.67969,0.305826457,2550.639893,0.232241226,6587.25,0.114290701
2017-10-11 00:00:00-04:00,22872.89063,0.184886907,2555.23999,0.18035073,6603.549805,0.247444756
2017-10-12 00:00:00-04:00,22841.00977,-0.13938273,2550.929932,-0.168675295,6591.509766,-0.18232677
2017-10-13 00:00:00-04:00,22871.7207,0.134455253,2553.169922,0.087810732,6605.799805,0.216794628
2017-10-16 00:00:00-04:00,22956.96094,0.372688332,2557.639893,0.175075331,6624,0.275518421
2017-10-17 00:00:00-04:00,22997.43945,0.176323494,2559.360107,0.067257899,6623.660156,-0.005130491
2017-10-18 00:00:00-04:00,23157.59961,0.696426037,2561.26001,0.074233491,6624.220215,0.008455425
2017-10-19 00:00:00-04:00,23163.03906,0.023488847,2562.100098,0.032799789,6605.069824,-0.289096528
2017-10-20 00:00:00-04:00,23328.63086,0.714896678,2575.209961,0.511684274,6629.049805,0.363054155
2017-10-23 00:00:00-04:00,23273.96094,-0.234346894,2564.97998,-0.397248404,6586.830078,-0.636889566
2017-10-24 00:00:00-04:00,23441.75977,0.720972372,2569.129883,0.161790828,6598.430176,0.176110474
2017-10-25 00:00:00-04:00,23329.46094,-0.479054598,2557.149902,-0.466304975,6563.890137,-0.523458431
2017-10-26 00:00:00-04:00,23400.85938,0.306044095,2560.399902,0.127094622,6556.77002,-0.108474046
2017-10-27 00:00:00-04:00,23434.18945,0.142431,2581.070068,0.80730225,6701.259766,2.203672626
2017-10-30 00:00:00-04:00,23348.74023,-0.364634838,2572.830078,-0.319247057,6698.959961,-0.03431899
2017-10-31 00:00:00-04:00,23377.24023,0.12206226,2575.26001,0.094445866,6727.669922,0.428573407
2017-11-01 00:00:00-04:00,23435.00977,0.247118696,2579.360107,0.159211017,6716.529785,-0.16558685
2017-11-02 00:00:00-04:00,23516.25977,0.346703504,2579.850098,0.018996581,6714.939941,-0.023670613
2017-11-03 00:00:00-04:00,23539.18945,0.097505674,2587.840088,0.309707538,6764.439941,0.737162215
2017-11-06 00:00:00-05:00,23548.41992,0.039213197,2591.129883,0.127125124,6786.439941,0.325230177
2017-11-07 00:00:00-05:00,23557.23047,0.037414599,2590.639893,-0.018910292,6767.779785,-0.274962372
2017-11-08 00:00:00-05:00,23563.35938,0.026017092,2594.379883,0.1443655,6789.120117,0.315322494
2017-11-09 00:00:00-05:00,23461.93945,-0.430413679,2584.620117,-0.376188764,6750.049805,-0.575484184
2017-11-10 00:00:00-05:00,23422.21094,-0.169331763,2582.300049,-0.089764385,6750.939941,0.013187113
2017-11-13 00:00:00-05:00,23439.69922,0.074665373,2584.840088,0.098363436,6757.600098,0.098655244
2017-11-14 00:00:00-05:00,23409.4707,-0.128962899,2578.870117,-0.23096093,6737.870117,-0.291967269
2017-11-15 00:00:00-05:00,23271.2793,-0.590322643,2564.620117,-0.552567572,6706.209961,-0.469883742
2017-11-16 00:00:00-05:00,23458.35938,0.803909728,2585.639893,0.819605806,6793.290039,1.298499132
2017-11-17 00:00:00-05:00,23358.24023,-0.426795152,2578.850098,-0.262596309,6782.790039,-0.154564282
2017-11-20 00:00:00-05:00,23430.33008,0.308627033,2582.139893,0.127568288,6790.709961,0.116764957
2017-11-21 00:00:00-05:00,23590.83008,0.685009556,2599.030029,0.65411393,6862.47998,1.056885362
2017-11-22 00:00:00-05:00,23526.17969,-0.274048816,2597.080078,-0.075026112,6867.359863,0.071109611
2017-11-24 00:00:00-05:00,23557.99023,0.135213398,2602.419922,0.205609515,6889.160156,0.317447948
2017-11-27 00:00:00-05:00,23580.7793,0.096736022,2601.419922,-0.038425774,6878.52002,-0.154447516
2017-11-28 00:00:00-05:00,23836.71094,1.085340045,2627.040039,0.984851272,6912.359863,0.491964022
2017-11-29 00:00:00-05:00,23940.67969,0.436170704,2626.070068,-0.03692257,6824.390137,-1.272643906
2017-11-30 00:00:00-05:00,24272.34961,1.385382229,2647.580078,0.819095043,6873.970215,0.72651295
2017-12-01 00:00:00-05:00,24231.58984,-0.167926741,2642.219971,-0.20245308,6847.589844,-0.383771973
2017-12-04 00:00:00-05:00,24290.05078,0.24125919,2639.439941,-0.105215664,6775.370117,-1.054673662
2017-12-05 00:00:00-05:00,24180.64063,-0.450431978,2629.570068,-0.373938156,6762.209961,-0.194235238
2017-12-06 00:00:00-05:00,24140.91016,-0.164306932,2629.27002,-0.011410566,6776.379883,0.209545725
2017-12-07 00:00:00-05:00,24211.48047,0.292326644,2636.97998,0.293235799,6812.839844,0.53804482
2017-12-08 00:00:00-05:00,24329.16016,0.486049119,2651.5,0.550630632,6840.080078,0.399836705
2017-12-11 00:00:00-05:00,24386.0293,0.233748885,2659.98999,0.320195747,6875.080078,0.511689916
2017-12-12 00:00:00-05:00,24504.80078,0.487047247,2664.110107,0.154892206,6862.319824,-0.185601531
2017-12-13 00:00:00-05:00,24585.42969,0.329033102,2662.850098,-0.047295709,6875.799805,0.196434745
2017-12-14 00:00:00-05:00,24508.66016,-0.312256211,2652.01001,-0.407085923,6856.529785,-0.280258589
2017-12-15 00:00:00-05:00,24651.74023,0.583793962,2675.810059,0.897434351,6936.580078,1.167504488
2017-12-18 00:00:00-05:00,24792.19922,0.569773099,2690.159912,0.536280723,6994.759766,0.838737344
2017-12-19 00:00:00-05:00,24754.75,-0.151052427,2681.469971,-0.323026946,6963.850098,-0.441897492
2017-12-20 00:00:00-05:00,24726.65039,-0.11351199,2679.25,-0.082789318,6960.959961,-0.041501995
2017-12-21 00:00:00-05:00,24782.28906,0.225014998,2684.570068,0.198565582,6965.359863,0.06320827
2017-12-22 00:00:00-05:00,24754.06055,-0.113906006,2683.340088,-0.045816665,6959.959961,-0.077525102
2017-12-26 00:00:00-05:00,24746.21094,-0.031710391,2680.5,-0.105841518,6936.25,-0.340662318
2017-12-27 00:00:00-05:00,24774.30078,0.113511696,2682.620117,0.079094094,6939.339844,0.044546315
2017-12-28 00:00:00-05:00,24837.50977,0.255139327,2687.540039,0.183399873,6950.160156,0.155927116
2017-12-29 00:00:00-05:00,24719.2207,-0.4762517,2673.610107,-0.518315316,6903.390137,-0.672934414
2018-01-02 00:00:00-05:00,24824.00977,0.423917338,2695.810059,0.830336148,7006.899902,1.499404837
2018-01-03 00:00:00-05:00,24922.67969,0.397477776,2713.060059,0.639881877,7065.529785,0.836744975
2018-01-04 00:00:00-05:00,25075.13086,0.61169655,2723.98999,0.402863608,7077.910156,0.17522212
2018-01-05 00:00:00-05:00,25295.86914,0.880307594,2743.149902,0.703376744,7136.560059,0.828633043
2018-01-08 00:00:00-05:00,25283,-0.050874475,2747.709961,0.166234393,7157.390137,0.291878411
2018-01-09 00:00:00-05:00,25385.80078,0.406600408,2751.290039,0.13029316,7163.580078,0.086483219
2018-01-10 00:00:00-05:00,25369.13086,-0.065666323,2748.22998,-0.111222683,7153.569824,-0.139738145
2018-01-11 00:00:00-05:00,25574.73047,0.810432216,2767.560059,0.703364648,7211.779785,0.813719057
2018-01-12 00:00:00-05:00,25803.18945,0.893299676,2786.23999,0.674960299,7261.060059,0.683330258
2018-01-16 00:00:00-05:00,25792.85938,-0.040034113,2776.419922,-0.352448762,7223.689941,-0.514664758
2018-01-17 00:00:00-05:00,26115.65039,1.251474336,2802.560059,0.941505156,7298.279785,1.03257261
2018-01-18 00:00:00-05:00,26017.81055,-0.374640655,2798.030029,-0.161638973,7296.049805,-0.030554878
2018-01-19 00:00:00-05:00,26071.7207,0.207204815,2810.300049,0.438523511,7336.379883,0.552765938
2018-01-22 00:00:00-05:00,26214.59961,0.548022541,2832.969971,0.80667265,7408.029785,0.97663839
2018-01-23 00:00:00-05:00,26210.81055,-0.014454016,2839.129883,0.217436548,7460.290039,0.705454155
2018-01-24 00:00:00-05:00,26252.11914,0.157601359,2837.540039,-0.05599757,7415.060059,-0.606276435
2018-01-25 00:00:00-05:00,26392.78906,0.535842159,2839.25,0.06026209,7411.160156,-0.052594346
2018-01-26 00:00:00-05:00,26616.71094,0.848420659,2872.870117,1.184119651,7505.77002,1.276586409
2018-01-29 00:00:00-05:00,26439.48047,-0.665861643,2853.530029,-0.673197433,7466.509766,-0.523067637
2018-01-30 00:00:00-05:00,26076.89063,-1.371395494,2822.429932,-1.089881562,7402.47998,-0.857559786
2018-01-31 00:00:00-05:00,26149.39063,0.278023945,2823.810059,0.048898537,7411.47998,0.121580876
2018-02-01 00:00:00-05:00,26186.71094,0.142719626,2821.97998,-0.064808825,7385.859863,-0.345681527
2018-02-02 00:00:00-05:00,25520.96094,-2.54232004,2762.129883,-2.120854792,7240.950195,-1.96198778
2018-02-05 00:00:00-05:00,24345.75,-4.604885139,2648.939941,-4.09792248,6967.529785,-3.776029427
2018-02-06 00:00:00-05:00,24912.76953,2.329028809,2695.139893,1.744092059,7115.879883,2.129163451
2018-02-07 00:00:00-05:00,24893.34961,-0.077951678,2681.659912,-0.500158842,7051.97998,-0.897990177
2018-02-08 00:00:00-05:00,23860.46094,-4.149255476,2581,-3.753641976,6777.160156,-3.897059053
2018-02-09 00:00:00-05:00,24190.90039,1.384882941,2619.550049,1.493609021,6874.490234,1.436148414
2018-02-12 00:00:00-05:00,24601.26953,1.696378117,2656,1.391458475,6981.959961,1.563311939
2018-02-13 00:00:00-05:00,24640.44922,0.159258803,2662.939941,0.261292975,7013.509766,0.451876047
2018-02-14 00:00:00-05:00,24893.49023,1.026933451,2698.629883,1.340245826,7143.620117,1.855138952
2018-02-15 00:00:00-05:00,25200.36914,1.232767697,2731.199951,1.206911276,7256.430176,1.579172139
2018-02-16 00:00:00-05:00,25219.38086,0.075442223,2732.219971,0.037346937,7239.470215,-0.233723202
2018-02-20 00:00:00-05:00,24964.75,-1.009663404,2716.26001,-0.584138946,7234.310059,-0.071278092
2018-02-21 00:00:00-05:00,24797.7793,-0.668825857,2701.330078,-0.549650313,7218.22998,-0.222275213
2018-02-22 00:00:00-05:00,24962.48047,0.664177102,2703.959961,0.097355108,7210.089844,-0.112771922
2018-02-23 00:00:00-05:00,25309.99023,1.392128343,2747.300049,1.602837635,7337.390137,1.765585391
2018-02-26 00:00:00-05:00,25709.26953,1.577556108,2779.600098,1.175701534,7421.459961,1.145772852
2018-02-27 00:00:00-05:00,25410.0293,-1.163939077,2744.280029,-1.270688844,7330.350098,-1.227654178
2018-02-28 00:00:00-05:00,25029.19922,-1.498739233,2713.830078,-1.109578864,7273.009766,-0.782231834
2018-03-01 00:00:00-05:00,24608.98047,-1.678914081,2677.669922,-1.332439954,7180.560059,-1.271134097
2018-03-02 00:00:00-05:00,24538.06055,-0.28818716,2691.25,0.507160274,7257.870117,1.076657781
2018-03-05 00:00:00-05:00,24874.75977,1.3721509,2720.939941,1.103202653,7330.709961,1.003598061
2018-03-06 00:00:00-05:00,24884.11914,0.037625992,2728.120117,0.263885861,7372.009766,0.563380694
2018-03-07 00:00:00-05:00,24801.35938,-0.332580652,2726.800049,-0.048387472,7396.649902,0.334239068
2018-03-08 00:00:00-05:00,24895.21094,0.378412978,2738.969971,0.446307821,7427.950195,0.423168507
2018-03-09 00:00:00-05:00,25335.74023,1.769534301,2786.570068,1.737883152,7560.810059,1.78864774
2018-03-12 00:00:00-04:00,25178.60938,-0.620194468,2783.02002,-0.127398513,7588.319824,0.363846802
2018-03-13 00:00:00-04:00,25007.0293,-0.681451766,2765.310059,-0.636357655,7511.009766,-1.018803377
2018-03-14 00:00:00-04:00,24758.11914,-0.995360758,2749.47998,-0.572452195,7496.810059,-0.189051905
2018-03-15 00:00:00-04:00,24873.66016,0.466679294,2747.330078,-0.078193053,7481.740234,-0.201016487
2018-03-16 00:00:00-04:00,24946.50977,0.292878527,2752.01001,0.170344717,7481.990234,0.003341469
2018-03-19 00:00:00-04:00,24610.91016,-1.345276804,2712.919922,-1.420419539,7344.240234,-1.841087674
2018-03-20 00:00:00-04:00,24727.26953,0.472795903,2716.939941,0.148180545,7364.299805,0.273133363
2018-03-21 00:00:00-04:00,24682.31055,-0.181819446,2711.929932,-0.184398988,7345.290039,-0.258134054
2018-03-22 00:00:00-04:00,23957.89063,-2.934976126,2643.689941,-2.516288841,7166.680176,-2.431624379
2018-03-23 00:00:00-04:00,23533.19922,-1.772657756,2588.26001,-2.096688071,6992.669922,-2.428045478
2018-03-26 00:00:00-04:00,24202.59961,2.844493791,2658.550049,2.715725576,7220.540039,3.258699749
2018-03-27 00:00:00-04:00,23857.71094,-1.425006724,2612.620117,-1.727630881,7008.810059,-2.932328875
2018-03-28 00:00:00-04:00,23848.41992,-0.03894345,2605,-0.291665717,6949.22998,-0.850074087
2018-03-29 00:00:00-04:00,24103.10938,1.067951059,2640.870117,1.376971869,7063.450195,1.643638434
2018-04-02 00:00:00-04:00,23644.18945,-1.903986389,2581.879883,-2.233742356,6870.120117,-2.73704879
2018-04-03 00:00:00-04:00,24033.35938,1.645943172,2614.449951,1.261486585,6941.279785,1.035784917
2018-04-04 00:00:00-04:00,24264.30078,0.960920205,2644.689941,1.156648274,7042.109863,1.452615098
2018-04-05 00:00:00-04:00,24505.2207,0.992898679,2662.840088,0.686286366,7076.549805,0.489057144
2018-04-06 00:00:00-04:00,23932.75977,-2.336077461,2604.469971,-2.192024878,6915.109863,-2.281336892
2018-04-09 00:00:00-04:00,23979.09961,0.193625157,2613.159912,0.33365489,6950.339844,0.509463785
2018-04-10 00:00:00-04:00,24408,1.7886426,2656.870117,1.672695378,7094.299805,2.071265063
2018-04-11 00:00:00-04:00,24189.44922,-0.895406347,2642.189941,-0.552536448,7069.029785,-0.356201743
2018-04-12 00:00:00-04:00,24483.05078,1.213758775,2663.98999,0.825075006,7140.25,1.007496319
2018-04-13 00:00:00-04:00,24360.14063,-0.502021408,2656.300049,-0.288662549,7106.649902,-0.470573126
2018-04-16 00:00:00-04:00,24573.03906,0.873962268,2677.840088,0.810903839,7156.279785,0.698358347
2018-04-17 00:00:00-04:00,24786.63086,0.86921197,2706.389893,1.06615047,7281.100098,1.744206714
2018-04-18 00:00:00-04:00,24748.07031,-0.15556994,2708.639893,0.08313658,7295.240234,0.194203301
2018-04-19 00:00:00-04:00,24664.89063,-0.336105751,2693.129883,-0.572612469,7238.060059,-0.783801135
2018-04-20 00:00:00-04:00,24462.93945,-0.818779921,2670.139893,-0.85365323,7146.129883,-1.270094128
2018-04-23 00:00:00-04:00,24448.68945,-0.058251381,2670.290039,0.005623169,7128.600098,-0.245304598
2018-04-24 00:00:00-04:00,24024.13086,-1.736529046,2634.560059,-1.338056164,7007.350098,-1.700894963
2018-04-25 00:00:00-04:00,24083.83008,0.248496893,2639.399902,0.183705956,7003.740234,-0.051515384
2018-04-26 00:00:00-04:00,24322.33984,0.990331541,2666.939941,1.043420477,7118.680176,1.64112228
2018-04-27 00:00:00-04:00,24311.18945,-0.045844235,2669.909912,0.111362489,7119.799805,0.015728041
2018-04-30 00:00:00-04:00,24163.15039,-0.608933852,2648.050049,-0.818749096,7066.27002,-0.751843965
2018-05-01 00:00:00-04:00,24099.05078,-0.265278361,2654.800049,0.254904548,7130.700195,0.911798949
2018-05-02 00:00:00-04:00,23924.98047,-0.722311904,2635.669922,-0.720586357,7100.899902,-0.417915382
2018-05-03 00:00:00-04:00,23930.15039,0.021608887,2629.72998,-0.225367424,7088.149902,-0.179554707
2018-05-04 00:00:00-04:00,24262.50977,1.388872905,2663.419922,1.281117896,7209.620117,1.713708323
2018-05-07 00:00:00-04:00,24357.32031,0.390769742,2672.629883,0.34579455,7265.209961,0.771050941
2018-05-08 00:00:00-04:00,24360.21094,0.011867582,2671.919922,-0.026564132,7266.899902,0.023260737
2018-05-09 00:00:00-04:00,24542.53906,0.748466938,2697.790039,0.968222026,7339.910156,1.004696017
2018-05-10 00:00:00-04:00,24739.5293,0.802648144,2723.070068,0.937064372,7404.970215,0.88638767
2018-05-11 00:00:00-04:00,24831.16992,0.370421862,2727.719971,0.170759555,7402.879883,-0.02822877
2018-05-14 00:00:00-04:00,24899.41016,0.274816831,2730.129883,0.088348956,7411.319824,0.114008893
2018-05-15 00:00:00-04:00,24706.41016,-0.775118763,2711.449951,-0.684214028,7351.629883,-0.805388822
2018-05-16 00:00:00-04:00,24768.92969,0.25304984,2722.459961,0.406056168,7398.299805,0.634824149
2018-05-17 00:00:00-04:00,24713.98047,-0.221847369,2720.129883,-0.085587232,7382.470215,-0.213962535
2018-05-18 00:00:00-04:00,24715.08984,0.004488856,2712.969971,-0.263219494,7354.339844,-0.381042798
2018-05-21 00:00:00-04:00,25013.28906,1.206547177,2733.01001,0.7386753,7394.040039,0.539819972
2018-05-22 00:00:00-04:00,24834.41016,-0.715135486,2724.439941,-0.313576179,7378.459961,-0.210711303
2018-05-23 00:00:00-04:00,24886.81055,0.210999135,2733.290039,0.324840989,7425.959961,0.643765776
2018-05-24 00:00:00-04:00,24811.75977,-0.3015685,2727.76001,-0.20232135,7424.430176,-0.020600504
2018-05-25 00:00:00-04:00,24753.08984,-0.23646014,2721.330078,-0.235722044,7433.850098,0.126877372
2018-05-29 00:00:00-04:00,24361.44922,-1.58218884,2689.860107,-1.156418729,7396.589844,-0.501224176
2018-05-30 00:00:00-04:00,24667.7793,1.257437829,2724.01001,1.269579122,7462.450195,0.890415083
2018-05-31 00:00:00-04:00,24415.83984,-1.021330093,2705.27002,-0.687955997,7442.120117,-0.272431676
2018-06-01 00:00:00-04:00,24635.21094,0.898478591,2734.620117,1.084923037,7554.330078,1.507768743
2018-06-04 00:00:00-04:00,24813.68945,0.724485437,2746.870117,0.447959844,7606.459961,0.690066257
2018-06-05 00:00:00-04:00,24799.98047,-0.055247666,2748.800049,0.070259297,7637.859863,0.412805727
2018-06-06 00:00:00-04:00,25146.39063,1.396816246,2772.350098,0.856739247,7689.240234,0.672706387
2018-06-07 00:00:00-04:00,25241.41016,0.377865486,2770.370117,-0.071418847,7635.069824,-0.704496264
2018-06-08 00:00:00-04:00,25316.5293,0.297602789,2779.030029,0.312590439,7645.509766,0.136736685
2018-06-11 00:00:00-04:00,25322.31055,0.022835871,2782,0.106870767,7659.930176,0.188612801
2018-06-12 00:00:00-04:00,25320.73047,-0.006239866,2786.850098,0.174338521,7703.790039,0.572588291
2018-06-13 00:00:00-04:00,25201.19922,-0.472068727,2775.629883,-0.402612787,7695.700195,-0.105011218
2018-06-14 00:00:00-04:00,25175.31055,-0.102727936,2782.48999,0.247154978,7761.040039,0.849043519
2018-06-15 00:00:00-04:00,25090.48047,-0.336957425,2779.659912,-0.101710272,7746.379883,-0.188894223
2018-06-18 00:00:00-04:00,24987.4707,-0.410553181,2773.75,-0.212612776,7747.029785,0.008389756
2018-06-19 00:00:00-04:00,24700.21094,-1.149615217,2762.590088,-0.402340229,7725.589844,-0.276750471
2018-06-20 00:00:00-04:00,24657.80078,-0.171699571,2767.320068,0.171215429,7781.509766,0.723827216
2018-06-21 00:00:00-04:00,24461.69922,-0.795292185,2749.76001,-0.634551052,7712.950195,-0.881057435
2018-06-22 00:00:00-04:00,24580.89063,0.487257264,2754.879883,0.186193451,7692.819824,-0.260994439
2018-06-25 00:00:00-04:00,24252.80078,-1.334735379,2717.070068,-1.372466897,7532.009766,-2.090391589
2018-06-26 00:00:00-04:00,24283.10938,0.124969458,2723.060059,0.220457702,7561.629883,0.393256489
2018-06-27 00:00:00-04:00,24117.58984,-0.681624123,2699.629883,-0.860435513,7445.080078,-1.541331783
2018-06-28 00:00:00-04:00,24216.05078,0.408253636,2716.310059,0.617868986,7503.680176,0.787098286
2018-06-29 00:00:00-04:00,24271.41016,0.228606124,2718.370117,0.075840333,7510.299805,0.088218431
2018-07-02 00:00:00-04:00,24307.17969,0.147373107,2726.709961,0.306795741,7567.689941,0.764152407
2018-07-03 00:00:00-04:00,24174.82031,-0.5445279,2713.219971,-0.494735063,7502.669922,-0.859179222
2018-07-05 00:00:00-04:00,24356.74023,0.752518197,2736.610107,0.862080368,7586.430176,1.116405957
2018-07-06 00:00:00-04:00,24456.48047,0.409497467,2759.820068,0.84812816,7688.390137,1.343978111
2018-07-09 00:00:00-04:00,24776.58984,1.308893875,2784.169922,0.882298589,7756.200195,0.881979938
2018-07-10 00:00:00-04:00,24919.66016,0.577441502,2793.840088,0.347326718,7759.200195,0.038678733
2018-07-11 00:00:00-04:00,24700.44922,-0.879670654,2774.02002,-0.709420287,7716.609863,-0.548901059
2018-07-12 00:00:00-04:00,24924.89063,0.908653135,2798.290039,0.874904267,7823.919922,1.390637346
2018-07-13 00:00:00-04:00,25019.41016,0.379217436,2801.310059,0.107923749,7825.97998,0.026330262
2018-07-16 00:00:00-04:00,25064.35938,0.179657388,2798.429932,-0.102813573,7805.720215,-0.258878322
2018-07-17 00:00:00-04:00,25119.89063,0.221554635,2809.550049,0.397369863,7855.120117,0.632867961
2018-07-18 00:00:00-04:00,25199.28906,0.316077959,2815.620117,0.216051263,7854.439941,-0.008659012
2018-07-19 00:00:00-04:00,25064.5,-0.534892322,2804.48999,-0.395299312,7825.299805,-0.371002095
2018-07-20 00:00:00-04:00,25058.11914,-0.025457756,2801.830078,-0.094844771,7820.200195,-0.06516823
2018-07-23 00:00:00-04:00,25044.28906,-0.055192004,2806.97998,0.183804949,7841.870117,0.277101881
2018-07-24 00:00:00-04:00,25241.93945,0.789203439,2820.399902,0.478091115,7840.77002,-0.014028512
2018-07-25 00:00:00-04:00,25414.09961,0.682040128,2846.070068,0.910160506,7932.240234,1.166597345
2018-07-26 00:00:00-04:00,25527.07031,0.444519794,2837.439941,-0.303229602,7852.180176,-1.009299469
2018-07-27 00:00:00-04:00,25451.06055,-0.297761414,2818.820068,-0.656220869,7737.419922,-1.461508159
2018-07-30 00:00:00-04:00,25306.83008,-0.566697284,2802.600098,-0.575417029,7630,-1.388317074
2018-07-31 00:00:00-04:00,25415.18945,0.428182331,2816.290039,0.48847288,7671.790039,0.547706934
